state,pincode,year,quater,registered_user
tamil nadu,600042,2020,q1,61417
tamil nadu,600116,2020,q1,60816
tamil nadu,641602,2020,q2,95158
tamil nadu,635109,2020,q2,87458
tamil nadu,600100,2020,q2,83667
tamil nadu,602105,2020,q2,82779
tamil nadu,600003,2020,q2,77789
tamil nadu,635126,2020,q2,73063
tamil nadu,600056,2020,q2,72281
tamil nadu,600053,2020,q2,67058
tamil nadu,600116,2020,q2,65439
tamil nadu,600042,2020,q2,64796
tamil nadu,641602,2020,q3,107812
tamil nadu,635109,2020,q3,97699
tamil nadu,602105,2020,q3,90254
tamil nadu,600100,2020,q3,90250
tamil nadu,600003,2020,q3,81870
tamil nadu,635126,2020,q3,80964
tamil nadu,600056,2020,q3,78968
tamil nadu,600053,2020,q3,73528
tamil nadu,600116,2020,q3,71557
tamil nadu,600042,2020,q3,69297
tamil nadu,641602,2020,q4,121857
tamil nadu,635109,2020,q4,110280
tamil nadu,602105,2020,q4,100634
tamil nadu,600100,2020,q4,98526
tamil nadu,635126,2020,q4,90075
tamil nadu,600003,2020,q4,87638
tamil nadu,600056,2020,q4,87572
tamil nadu,600053,2020,q4,81716
tamil nadu,600116,2020,q4,79368
tamil nadu,600042,2020,q4,75433
tamil nadu,641602,2021,q1,132560
tamil nadu,635109,2021,q1,119256
tamil nadu,602105,2021,q1,109002
tamil nadu,600100,2021,q1,105601
tamil nadu,635126,2021,q1,97362
tamil nadu,600056,2021,q1,94311
tamil nadu,600003,2021,q1,93539
tamil nadu,600053,2021,q1,88146
tamil nadu,600116,2021,q1,85493
tamil nadu,600042,2021,q1,80853
tamil nadu,641602,2021,q2,141899
tamil nadu,635109,2021,q2,127444
tamil nadu,602105,2021,q2,116613
tamil nadu,600100,2021,q2,112485
tamil nadu,635126,2021,q2,103999
tamil nadu,600056,2021,q2,100579
tamil nadu,600003,2021,q2,99585
tamil nadu,600053,2021,q2,94042
tamil nadu,600116,2021,q2,91189
tamil nadu,600042,2021,q2,86035
tamil nadu,641602,2021,q3,152392
tamil nadu,635109,2021,q3,136599
tamil nadu,602105,2021,q3,125331
tamil nadu,600100,2021,q3,120046
tamil nadu,635126,2021,q3,111400
tamil nadu,600056,2021,q3,107501
tamil nadu,600003,2021,q3,106261
tamil nadu,600053,2021,q3,100637
tamil nadu,600116,2021,q3,97574
tamil nadu,600042,2021,q3,91756
tamil nadu,641602,2021,q4,162911
tamil nadu,635109,2021,q4,145634
tamil nadu,602105,2021,q4,133972
tamil nadu,600100,2021,q4,127705
tamil nadu,635126,2021,q4,118854
tamil nadu,600056,2021,q4,114499
tamil nadu,600003,2021,q4,113049
tamil nadu,600053,2021,q4,107237
tamil nadu,600116,2021,q4,103946
tamil nadu,600042,2021,q4,97578
tamil nadu,641602,2022,q1,172812
tamil nadu,635109,2022,q1,154260
tamil nadu,602105,2022,q1,142269
tamil nadu,600100,2022,q1,134860
tamil nadu,635126,2022,q1,125806
tamil nadu,600056,2022,q1,121108
tamil nadu,600003,2022,q1,119226
tamil nadu,600053,2022,q1,113418
tamil nadu,600116,2022,q1,109830
tamil nadu,600042,2022,q1,102844
tamil nadu,641602,2022,q2,182250
tamil nadu,635109,2022,q2,162465
tamil nadu,602105,2022,q2,150085
tamil nadu,600100,2022,q2,141741
tamil nadu,635126,2022,q2,132473
tamil nadu,600056,2022,q2,127333
tamil nadu,600003,2022,q2,125101
tamil nadu,600053,2022,q2,119247
tamil nadu,600116,2022,q2,115418
tamil nadu,600042,2022,q2,107903
tamil nadu,641602,2022,q3,192242
tamil nadu,635109,2022,q3,170986
tamil nadu,602105,2022,q3,158440
tamil nadu,600100,2022,q3,148795
tamil nadu,635126,2022,q3,139569
tamil nadu,600056,2022,q3,133858
tamil nadu,600003,2022,q3,131177
tamil nadu,600053,2022,q3,125379
tamil nadu,600116,2022,q3,121335
tamil nadu,600042,2022,q3,113181
tamil nadu,641602,2022,q4,202276
tamil nadu,635109,2022,q4,179344
tamil nadu,602105,2022,q4,166520
tamil nadu,600100,2022,q4,155909
tamil nadu,635126,2022,q4,146590
tamil nadu,600056,2022,q4,140407
tamil nadu,600003,2022,q4,137459
tamil nadu,600053,2022,q4,131493
tamil nadu,600116,2022,q4,127254
tamil nadu,600042,2022,q4,118508
telangana,500072,2018,q1,105012
telangana,505001,2018,q1,55361
telangana,500018,2018,q1,50431
telangana,500081,2018,q1,45422
telangana,500039,2018,q1,44050
telangana,500016,2018,q1,44047
telangana,500032,2018,q1,43828
telangana,500055,2018,q1,41831
telangana,502032,2018,q1,41008
telangana,500037,2018,q1,39329
telangana,500072,2018,q2,129543
telangana,505001,2018,q2,69318
telangana,500018,2018,q2,63870
telangana,500081,2018,q2,56358
telangana,500039,2018,q2,55613
telangana,500016,2018,q2,55227
telangana,500032,2018,q2,54696
telangana,500055,2018,q2,53532
telangana,502032,2018,q2,50926
telangana,500037,2018,q2,49738
telangana,500072,2018,q3,152034
telangana,505001,2018,q3,80561
telangana,500018,2018,q3,77041
telangana,500081,2018,q3,67378
telangana,500016,2018,q3,66636
telangana,500032,2018,q3,66180
telangana,500039,2018,q3,65591
telangana,500055,2018,q3,64310
telangana,500008,2018,q3,59887
telangana,500037,2018,q3,59560
telangana,500072,2018,q4,188465
telangana,500018,2018,q4,99797
telangana,505001,2018,q4,98937
telangana,500016,2018,q4,83751
telangana,500081,2018,q4,83424
telangana,500055,2018,q4,82804
telangana,500039,2018,q4,82675
telangana,500032,2018,q4,82107
telangana,500008,2018,q4,77897
telangana,500037,2018,q4,77674
telangana,500072,2019,q1,221180
telangana,500018,2019,q1,122206
telangana,505001,2019,q1,117965
telangana,500055,2019,q1,101115
telangana,500039,2019,q1,99557
telangana,500016,2019,q1,98286
telangana,500081,2019,q1,96365
telangana,500008,2019,q1,95864
telangana,500032,2019,q1,95389
telangana,500037,2019,q1,94815
telangana,500072,2019,q2,242007
telangana,500018,2019,q2,136968
telangana,505001,2019,q2,132856
telangana,500055,2019,q2,113344
telangana,500039,2019,q2,110276
telangana,500008,2019,q2,109098
telangana,500016,2019,q2,107543
telangana,500037,2019,q2,105786
telangana,500081,2019,q2,104692
telangana,500032,2019,q2,104250
telangana,500072,2019,q3,261019
telangana,500018,2019,q3,151140
telangana,505001,2019,q3,147716
telangana,500055,2019,q3,125011
telangana,500008,2019,q3,122840
telangana,500039,2019,q3,120841
telangana,500037,2019,q3,116709
telangana,500016,2019,q3,116204
telangana,500032,2019,q3,112642
telangana,500081,2019,q3,112128
telangana,500072,2019,q4,279498
telangana,500018,2019,q4,165518
telangana,505001,2019,q4,163234
telangana,500055,2019,q4,137330
telangana,500008,2019,q4,136530
telangana,500039,2019,q4,131225
telangana,500037,2019,q4,127455
telangana,500016,2019,q4,124539
telangana,500032,2019,q4,120627
telangana,502032,2019,q4,119900
telangana,500072,2020,q1,296003
telangana,500018,2020,q1,179037
telangana,505001,2020,q1,177789
telangana,500008,2020,q1,150197
telangana,500055,2020,q1,148821
telangana,500039,2020,q1,140426
telangana,500037,2020,q1,137674
telangana,500016,2020,q1,131969
telangana,502032,2020,q1,128750
telangana,500032,2020,q1,127812
telangana,500072,2020,q2,309469
telangana,505001,2020,q2,191796
telangana,500018,2020,q2,190988
telangana,500008,2020,q2,161851
telangana,500055,2020,q2,158980
telangana,500039,2020,q2,148574
telangana,500037,2020,q2,147485
telangana,502032,2020,q2,137595
telangana,500016,2020,q2,137551
telangana,506002,2020,q2,135673
telangana,500072,2020,q3,328018
telangana,505001,2020,q3,207595
telangana,500018,2020,q3,206235
telangana,500008,2020,q3,177153
telangana,500055,2020,q3,171640
telangana,500039,2020,q3,159071
telangana,500037,2020,q3,158992
telangana,502032,2020,q3,148439
telangana,506002,2020,q3,146501
telangana,500016,2020,q3,145433
telangana,500072,2020,q4,350832
telangana,505001,2020,q4,224585
telangana,500018,2020,q4,223960
telangana,500008,2020,q4,196413
telangana,500055,2020,q4,185974
telangana,500037,2020,q4,172249
telangana,500039,2020,q4,170938
telangana,502032,2020,q4,160918
telangana,506002,2020,q4,158383
telangana,500013,2020,q4,157587
telangana,500072,2021,q1,375272
telangana,505001,2021,q1,240644
telangana,500018,2021,q1,240435
telangana,500008,2021,q1,211989
telangana,500055,2021,q1,200132
telangana,500037,2021,q1,185174
telangana,500039,2021,q1,183186
telangana,502032,2021,q1,172567
telangana,506002,2021,q1,169755
telangana,500013,2021,q1,169256
telangana,500072,2021,q2,398987
telangana,505001,2021,q2,256261
telangana,500018,2021,q2,255966
telangana,500008,2021,q2,225800
telangana,500055,2021,q2,213471
telangana,500037,2021,q2,197484
telangana,500039,2021,q2,195017
telangana,502032,2021,q2,183754
telangana,506002,2021,q2,180657
telangana,500013,2021,q2,180244
telangana,500072,2021,q3,425197
telangana,505001,2021,q3,273576
telangana,500018,2021,q3,273534
telangana,500008,2021,q3,241011
telangana,500055,2021,q3,228448
telangana,500037,2021,q3,211348
telangana,500039,2021,q3,208214
telangana,502032,2021,q3,196266
telangana,506002,2021,q3,193005
telangana,500013,2021,q3,192437
telangana,500072,2021,q4,451595
telangana,500018,2021,q4,290965
telangana,505001,2021,q4,290945
telangana,500008,2021,q4,256260
telangana,500055,2021,q4,243565
telangana,500037,2021,q4,225355
telangana,500039,2021,q4,221494
telangana,502032,2021,q4,208820
telangana,506002,2021,q4,205418
telangana,500013,2021,q4,204597
telangana,500072,2022,q1,476073
telangana,505001,2022,q1,307339
telangana,500018,2022,q1,307198
telangana,500008,2022,q1,270516
telangana,500055,2022,q1,257896
telangana,500037,2022,q1,238487
telangana,500039,2022,q1,233903
telangana,502032,2022,q1,220570
telangana,506002,2022,q1,217091
telangana,500013,2022,q1,215918
telangana,500072,2022,q2,499269
telangana,505001,2022,q2,322881
telangana,500018,2022,q2,322687
telangana,500008,2022,q2,283921
telangana,500055,2022,q2,271404
telangana,500037,2022,q2,251090
telangana,500039,2022,q2,245702
telangana,502032,2022,q2,231698
telangana,506002,2022,q2,228268
telangana,500013,2022,q2,226654
telangana,500072,2022,q3,523196
telangana,505001,2022,q3,339255
telangana,500018,2022,q3,338708
telangana,500008,2022,q3,297749
telangana,500055,2022,q3,285477
telangana,500037,2022,q3,264160
telangana,500039,2022,q3,257830
telangana,502032,2022,q3,243213
telangana,506002,2022,q3,239974
telangana,500013,2022,q3,237793
telangana,500072,2022,q4,547282
telangana,505001,2022,q4,355528
telangana,500018,2022,q4,354983
telangana,500008,2022,q4,311735
telangana,500055,2022,q4,299618
telangana,500037,2022,q4,277467
telangana,500039,2022,q4,270128
telangana,502032,2022,q4,254815
telangana,506002,2022,q4,251886
telangana,500013,2022,q4,249027
tripura,799001,2018,q1,5309
tripura,799003,2018,q1,3658
tripura,799006,2018,q1,2495
tripura,799007,2018,q1,2179
tripura,799002,2018,q1,2177
tripura,799004,2018,q1,1852
tripura,799114,2018,q1,1733
tripura,799102,2018,q1,1720
tripura,799155,2018,q1,1491
tripura,799205,2018,q1,1320
tripura,799001,2018,q2,7739
tripura,799003,2018,q2,5560
tripura,799006,2018,q2,3607
tripura,799002,2018,q2,3184
tripura,799007,2018,q2,3184
tripura,799004,2018,q2,2819
tripura,799114,2018,q2,2609
tripura,799102,2018,q2,2582
tripura,799155,2018,q2,2382
tripura,799205,2018,q2,2016
tripura,799001,2018,q3,10116
tripura,799003,2018,q3,7364
tripura,799006,2018,q3,4766
tripura,799002,2018,q3,4214
tripura,799007,2018,q3,4058
tripura,799155,2018,q3,3959
tripura,799004,2018,q3,3792
tripura,799102,2018,q3,3730
tripura,799114,2018,q3,3713
tripura,799205,2018,q3,2889
tripura,799001,2018,q4,12625
tripura,799003,2018,q4,9212
tripura,799006,2018,q4,6036
tripura,799002,2018,q4,5315
tripura,799155,2018,q4,5088
tripura,799007,2018,q4,5022
tripura,799102,2018,q4,4865
tripura,799114,2018,q4,4862
tripura,799004,2018,q4,4839
tripura,799205,2018,q4,3760
tripura,799001,2019,q1,14805
tripura,799003,2019,q1,10956
tripura,799006,2019,q1,7047
tripura,799002,2019,q1,6123
tripura,799155,2019,q1,5854
tripura,799114,2019,q1,5790
tripura,799102,2019,q1,5778
tripura,799007,2019,q1,5767
tripura,799004,2019,q1,5621
tripura,799205,2019,q1,4515
tripura,799001,2019,q2,16798
tripura,799003,2019,q2,13483
tripura,799006,2019,q2,8140
tripura,799002,2019,q2,7125
tripura,799102,2019,q2,6905
tripura,799114,2019,q2,6796
tripura,799155,2019,q2,6631
tripura,799004,2019,q2,6606
tripura,799007,2019,q2,6544
tripura,799205,2019,q2,5381
tripura,799001,2019,q3,18755
tripura,799003,2019,q3,15422
tripura,799006,2019,q3,9187
tripura,799002,2019,q3,8029
tripura,799102,2019,q3,7680
tripura,799114,2019,q3,7570
tripura,799004,2019,q3,7391
tripura,799007,2019,q3,7245
tripura,799155,2019,q3,7186
tripura,799205,2019,q3,6016
tripura,799001,2019,q4,20197
tripura,799003,2019,q4,16676
tripura,799006,2019,q4,9937
tripura,799002,2019,q4,8739
tripura,799102,2019,q4,8512
tripura,799114,2019,q4,8365
tripura,799004,2019,q4,8090
tripura,799155,2019,q4,8025
tripura,799007,2019,q4,7836
tripura,799205,2019,q4,6624
tripura,799001,2020,q1,21861
tripura,799003,2020,q1,18173
tripura,799006,2020,q1,10847
tripura,799002,2020,q1,9526
tripura,799102,2020,q1,9306
tripura,799114,2020,q1,9131
tripura,799004,2020,q1,8844
tripura,799155,2020,q1,8712
tripura,799007,2020,q1,8417
tripura,799205,2020,q1,7325
tripura,799001,2020,q2,23830
tripura,799003,2020,q2,19686
tripura,799006,2020,q2,11961
tripura,799102,2020,q2,10583
tripura,799002,2020,q2,10419
tripura,799114,2020,q2,10138
tripura,799004,2020,q2,9850
tripura,799155,2020,q2,9468
tripura,799007,2020,q2,9103
tripura,799205,2020,q2,8237
tripura,799001,2020,q3,26184
tripura,799003,2020,q3,21525
tripura,799006,2020,q3,13199
tripura,799102,2020,q3,11961
tripura,799002,2020,q3,11419
tripura,799114,2020,q3,11221
tripura,799004,2020,q3,10988
tripura,799155,2020,q3,10417
tripura,799007,2020,q3,9861
tripura,799205,2020,q3,9264
tripura,799001,2020,q4,28351
tripura,799003,2020,q4,23114
tripura,799006,2020,q4,14333
tripura,799102,2020,q4,12945
tripura,799002,2020,q4,12369
tripura,799114,2020,q4,12123
tripura,799004,2020,q4,11861
tripura,799155,2020,q4,11111
tripura,799007,2020,q4,10586
tripura,799205,2020,q4,9999
tripura,799001,2021,q1,30415
tripura,799003,2021,q1,24761
tripura,799006,2021,q1,15407
tripura,799102,2021,q1,13875
tripura,799002,2021,q1,13259
tripura,799114,2021,q1,12991
tripura,799004,2021,q1,12718
tripura,799155,2021,q1,11835
tripura,799007,2021,q1,11404
tripura,799205,2021,q1,10728
tripura,799001,2021,q2,32443
tripura,799003,2021,q2,26398
tripura,799006,2021,q2,16480
tripura,799102,2021,q2,14961
tripura,799002,2021,q2,14184
tripura,799114,2021,q2,13953
tripura,799004,2021,q2,13618
tripura,799155,2021,q2,12688
tripura,799007,2021,q2,12171
tripura,799205,2021,q2,11526
tripura,799001,2021,q3,34754
tripura,799003,2021,q3,28328
tripura,799006,2021,q3,17676
tripura,799102,2021,q3,16110
tripura,799002,2021,q3,15161
tripura,799114,2021,q3,15042
tripura,799004,2021,q3,14630
tripura,799155,2021,q3,13681
tripura,799007,2021,q3,13030
tripura,799205,2021,q3,12462
tripura,799001,2021,q4,37053
tripura,799003,2021,q4,30202
tripura,799006,2021,q4,18860
tripura,799102,2021,q4,17294
tripura,799002,2021,q4,16156
tripura,799114,2021,q4,16098
tripura,799004,2021,q4,15668
tripura,799155,2021,q4,14625
tripura,799007,2021,q4,13875
tripura,799205,2021,q4,13336
tripura,799001,2022,q1,39256
tripura,799003,2022,q1,31986
tripura,799006,2022,q1,20017
tripura,799102,2022,q1,18503
tripura,799002,2022,q1,17110
tripura,799114,2022,q1,17110
tripura,799004,2022,q1,16672
tripura,799155,2022,q1,15580
tripura,799007,2022,q1,14684
tripura,799205,2022,q1,14236
tripura,799001,2022,q2,41385
tripura,799003,2022,q2,33780
tripura,799006,2022,q2,21113
tripura,799102,2022,q2,19586
tripura,799114,2022,q2,18129
tripura,799002,2022,q2,18019
tripura,799004,2022,q2,17628
tripura,799155,2022,q2,16480
tripura,799007,2022,q2,15483
tripura,799205,2022,q2,14996
tripura,799001,2022,q3,43603
tripura,799003,2022,q3,35586
tripura,799006,2022,q3,22254
tripura,799102,2022,q3,20683
tripura,799114,2022,q3,19108
tripura,799002,2022,q3,19010
tripura,799004,2022,q3,18606
tripura,799155,2022,q3,17384
tripura,799007,2022,q3,16301
tripura,799205,2022,q3,15835
tripura,799001,2022,q4,45881
tripura,799003,2022,q4,37391
tripura,799006,2022,q4,23420
tripura,799102,2022,q4,21582
tripura,799114,2022,q4,20070
tripura,799002,2022,q4,19938
tripura,799004,2022,q4,19534
tripura,799155,2022,q4,18162
tripura,799007,2022,q4,17130
tripura,799205,2022,q4,16550
uttar pradesh,201301,2018,q1,114625
uttar pradesh,201307,2018,q1,56583
uttar pradesh,201009,2018,q1,54783
uttar pradesh,211002,2018,q1,51023
uttar pradesh,201318,2018,q1,49362
uttar pradesh,201308,2018,q1,42420
uttar pradesh,250001,2018,q1,41193
uttar pradesh,201014,2018,q1,38782
uttar pradesh,226010,2018,q1,38589
uttar pradesh,201304,2018,q1,37654
uttar pradesh,201301,2018,q2,151073
uttar pradesh,201307,2018,q2,72411
uttar pradesh,201009,2018,q2,71991
uttar pradesh,211002,2018,q2,68114
uttar pradesh,201318,2018,q2,63900
uttar pradesh,250001,2018,q2,54856
uttar pradesh,201308,2018,q2,53985
uttar pradesh,226010,2018,q2,51161
uttar pradesh,201014,2018,q2,50249
uttar pradesh,201304,2018,q2,49291
uttar pradesh,201301,2018,q3,188664
uttar pradesh,201307,2018,q3,89958
uttar pradesh,201009,2018,q3,88997
uttar pradesh,211002,2018,q3,81996
uttar pradesh,201318,2018,q3,77173
uttar pradesh,250001,2018,q3,66777
uttar pradesh,201308,2018,q3,66265
uttar pradesh,201014,2018,q3,63092
uttar pradesh,226010,2018,q3,62616
uttar pradesh,201304,2018,q3,61745
uttar pradesh,201301,2018,q4,250205
uttar pradesh,201009,2018,q4,118561
uttar pradesh,201307,2018,q4,115602
uttar pradesh,211002,2018,q4,99215
uttar pradesh,201318,2018,q4,98765
uttar pradesh,201102,2018,q4,83251
uttar pradesh,201308,2018,q4,83096
uttar pradesh,250001,2018,q4,82743
uttar pradesh,201014,2018,q4,81787
uttar pradesh,201304,2018,q4,81781
uttar pradesh,201301,2019,q1,301260
uttar pradesh,201009,2019,q1,144046
uttar pradesh,201307,2019,q1,135947
uttar pradesh,201318,2019,q1,118300
uttar pradesh,211002,2019,q1,115266
uttar pradesh,201102,2019,q1,103700
uttar pradesh,201304,2019,q1,98500
uttar pradesh,250001,2019,q1,98424
uttar pradesh,201308,2019,q1,97239
uttar pradesh,201014,2019,q1,95743
uttar pradesh,201301,2019,q2,336709
uttar pradesh,201009,2019,q2,163175
uttar pradesh,201307,2019,q2,150570
uttar pradesh,201318,2019,q2,132350
uttar pradesh,211002,2019,q2,127093
uttar pradesh,201102,2019,q2,120848
uttar pradesh,250001,2019,q2,114100
uttar pradesh,201304,2019,q2,110497
uttar pradesh,201308,2019,q2,107652
uttar pradesh,201014,2019,q2,106204
uttar pradesh,201301,2019,q3,369425
uttar pradesh,201009,2019,q3,181701
uttar pradesh,201307,2019,q3,164576
uttar pradesh,201318,2019,q3,145568
uttar pradesh,201102,2019,q3,139053
uttar pradesh,211002,2019,q3,138117
uttar pradesh,250001,2019,q3,129231
uttar pradesh,201304,2019,q3,121814
uttar pradesh,201308,2019,q3,117632
uttar pradesh,247001,2019,q3,116900
uttar pradesh,201301,2019,q4,398548
uttar pradesh,201009,2019,q4,198846
uttar pradesh,201307,2019,q4,177022
uttar pradesh,201318,2019,q4,157783
uttar pradesh,201102,2019,q4,156516
uttar pradesh,211002,2019,q4,149208
uttar pradesh,250001,2019,q4,142373
uttar pradesh,201304,2019,q4,132136
uttar pradesh,247001,2019,q4,128979
uttar pradesh,201308,2019,q4,126492
uttar pradesh,201301,2020,q1,425915
uttar pradesh,201009,2020,q1,216851
uttar pradesh,201307,2020,q1,188483
uttar pradesh,201102,2020,q1,176490
uttar pradesh,201318,2020,q1,170164
uttar pradesh,211002,2020,q1,159892
uttar pradesh,250001,2020,q1,156932
uttar pradesh,247001,2020,q1,145252
uttar pradesh,201304,2020,q1,142149
uttar pradesh,201308,2020,q1,134788
uttar pradesh,201301,2020,q2,445271
uttar pradesh,201009,2020,q2,233893
uttar pradesh,201307,2020,q2,198973
uttar pradesh,201102,2020,q2,197204
uttar pradesh,201318,2020,q2,181101
uttar pradesh,250001,2020,q2,171693
uttar pradesh,211002,2020,q2,168162
uttar pradesh,247001,2020,q2,163186
uttar pradesh,201304,2020,q2,150626
uttar pradesh,244001,2020,q2,148286
uttar pradesh,201301,2020,q3,472490
uttar pradesh,201009,2020,q3,254167
uttar pradesh,201102,2020,q3,217344
uttar pradesh,201307,2020,q3,212086
uttar pradesh,201318,2020,q3,195737
uttar pradesh,250001,2020,q3,187222
uttar pradesh,247001,2020,q3,180262
uttar pradesh,211002,2020,q3,179148
uttar pradesh,244001,2020,q3,163682
uttar pradesh,201304,2020,q3,161850
uttar pradesh,201301,2020,q4,504506
uttar pradesh,201009,2020,q4,275685
uttar pradesh,201102,2020,q4,240152
uttar pradesh,201307,2020,q4,227351
uttar pradesh,201318,2020,q4,212043
uttar pradesh,250001,2020,q4,203632
uttar pradesh,247001,2020,q4,199145
uttar pradesh,211002,2020,q4,193284
uttar pradesh,244001,2020,q4,180332
uttar pradesh,202001,2020,q4,177265
uttar pradesh,201301,2021,q1,541127
uttar pradesh,201009,2021,q1,296638
uttar pradesh,201102,2021,q1,260999
uttar pradesh,201307,2021,q1,243576
uttar pradesh,201318,2021,q1,228468
uttar pradesh,250001,2021,q1,218966
uttar pradesh,247001,2021,q1,215857
uttar pradesh,211002,2021,q1,207823
uttar pradesh,244001,2021,q1,195695
uttar pradesh,202001,2021,q1,191862
uttar pradesh,201301,2021,q2,577428
uttar pradesh,201009,2021,q2,317155
uttar pradesh,201102,2021,q2,280019
uttar pradesh,201307,2021,q2,259579
uttar pradesh,201318,2021,q2,243997
uttar pradesh,250001,2021,q2,233826
uttar pradesh,247001,2021,q2,231243
uttar pradesh,211002,2021,q2,221839
uttar pradesh,244001,2021,q2,209784
uttar pradesh,202001,2021,q2,205129
