state,year,quater,district,registered_user,app_opening
gujarat,2018,q3,kachchh ,158762,0
gujarat,2018,q3,surendranagar ,65325,0
gujarat,2018,q3,morbi ,52062,0
gujarat,2018,q4,anand ,146258,0
gujarat,2018,q4,jamnagar ,103876,0
gujarat,2018,q4,devbhumi dwarka ,32660,0
gujarat,2018,q4,rajkot ,260602,0
gujarat,2018,q4,aravallis ,46665,0
gujarat,2018,q4,chhotaudepur ,16321,0
gujarat,2018,q4,botad ,49066,0
gujarat,2018,q4,bharuch ,211843,0
gujarat,2018,q4,bhavnagar ,173699,0
gujarat,2018,q4,junagadh ,70174,0
gujarat,2018,q4,mahesana ,192493,0
gujarat,2018,q4,the dangs ,5165,0
gujarat,2018,q4,kheda ,103292,0
gujarat,2018,q4,surat ,998807,0
gujarat,2018,q4,porbandar ,24373,0
gujarat,2018,q4,gandhinagar ,242368,0
gujarat,2018,q4,panch mahals ,68139,0
gujarat,2018,q4,narmada ,15550,0
gujarat,2018,q4,gir somnath ,58991,0
gujarat,2018,q4,valsad ,172711,0
gujarat,2018,q4,mahisagar ,25483,0
gujarat,2018,q4,sabar kantha ,91898,0
gujarat,2018,q4,tapi ,31929,0
gujarat,2018,q4,vadodara ,421895,0
gujarat,2018,q4,banas kantha ,197774,0
gujarat,2018,q4,amreli ,67020,0
gujarat,2018,q4,ahmadabad ,1212636,0
gujarat,2018,q4,dohad ,36773,0
gujarat,2018,q4,navsari ,75930,0
gujarat,2018,q4,patan ,84408,0
gujarat,2018,q4,kachchh ,195295,0
gujarat,2018,q4,surendranagar ,80167,0
gujarat,2018,q4,morbi ,64779,0
gujarat,2019,q1,anand ,175515,0
gujarat,2019,q1,jamnagar ,121494,0
gujarat,2019,q1,devbhumi dwarka ,38898,0
gujarat,2019,q1,rajkot ,304415,0
gujarat,2019,q1,aravallis ,56005,0
gujarat,2019,q1,chhotaudepur ,20287,0
gujarat,2019,q1,botad ,58126,0
gujarat,2019,q1,bharuch ,252826,0
gujarat,2019,q1,bhavnagar ,203617,0
gujarat,2019,q1,junagadh ,82263,0
gujarat,2019,q1,mahesana ,230403,0
gujarat,2019,q1,the dangs ,6307,0
gujarat,2019,q1,kheda ,124598,0
gujarat,2019,q1,surat ,1180819,0
gujarat,2019,q1,porbandar ,28860,0
gujarat,2019,q1,gandhinagar ,291858,0
gujarat,2019,q1,panch mahals ,81863,0
gujarat,2019,q1,narmada ,19105,0
gujarat,2019,q1,gir somnath ,69872,0
gujarat,2019,q1,valsad ,209477,0
gujarat,2019,q1,mahisagar ,31147,0
gujarat,2019,q1,sabar kantha ,109651,0
gujarat,2019,q1,tapi ,39195,0
gujarat,2019,q1,vadodara ,502520,0
gujarat,2019,q1,banas kantha ,239613,0
gujarat,2019,q1,amreli ,79690,0
gujarat,2019,q1,ahmadabad ,1450100,0
gujarat,2019,q1,dohad ,45141,0
gujarat,2019,q1,navsari ,91812,0
gujarat,2019,q1,patan ,101323,0
gujarat,2019,q1,kachchh ,231871,0
gujarat,2019,q1,surendranagar ,95904,0
gujarat,2019,q1,morbi ,77961,0
gujarat,2019,q2,anand ,200007,829604
gujarat,2019,q2,jamnagar ,138108,548729
gujarat,2019,q2,devbhumi dwarka ,44975,154760
gujarat,2019,q2,rajkot ,345178,1070493
gujarat,2019,q2,aravallis ,64792,271675
gujarat,2019,q2,chhotaudepur ,23917,92854
gujarat,2019,q2,botad ,65918,257831
gujarat,2019,q2,bharuch ,284296,1318343
gujarat,2019,q2,bhavnagar ,230394,860365
gujarat,2019,q2,junagadh ,94221,271227
gujarat,2019,q2,mahesana ,259949,1242721
gujarat,2019,q2,the dangs ,7532,37591
gujarat,2019,q2,kheda ,144091,600534
gujarat,2019,q2,surat ,1338584,5960403
gujarat,2019,q2,porbandar ,33374,100742
gujarat,2019,q2,gandhinagar ,333056,1907551
gujarat,2019,q2,panch mahals ,92621,385797
gujarat,2019,q2,narmada ,22503,101020
gujarat,2019,q2,gir somnath ,79786,253664
gujarat,2019,q2,valsad ,238764,1111437
gujarat,2019,q2,mahisagar ,36155,138423
gujarat,2019,q2,sabar kantha ,123754,534999
gujarat,2019,q2,tapi ,45441,189646
gujarat,2019,q2,vadodara ,572031,2539174
gujarat,2019,q2,banas kantha ,271379,1204053
gujarat,2019,q2,amreli ,91819,339203
gujarat,2019,q2,ahmadabad ,1656341,9405838
gujarat,2019,q2,dohad ,52197,204285
gujarat,2019,q2,navsari ,106244,417352
gujarat,2019,q2,patan ,115299,552351
gujarat,2019,q2,kachchh ,261458,1230320
gujarat,2019,q2,surendranagar ,110431,409241
gujarat,2019,q2,morbi ,90030,348075
gujarat,2019,q3,anand ,226293,3576103
gujarat,2019,q3,jamnagar ,154042,1899038
gujarat,2019,q3,devbhumi dwarka ,49534,509421
gujarat,2019,q3,rajkot ,384852,3993364
gujarat,2019,q3,aravallis ,73003,1020958
gujarat,2019,q3,chhotaudepur ,27128,329896
gujarat,2019,q3,botad ,72181,991985
gujarat,2019,q3,bharuch ,315856,4792841
gujarat,2019,q3,bhavnagar ,255608,3293381
gujarat,2019,q3,junagadh ,104847,969001
gujarat,2019,q3,mahesana ,286652,4457337
gujarat,2019,q3,the dangs ,8306,116253
gujarat,2019,q3,kheda ,162956,2432770
gujarat,2019,q3,surat ,1481391,21408636
gujarat,2019,q3,porbandar ,36834,330737
gujarat,2019,q3,gandhinagar ,372464,7433206
gujarat,2019,q3,panch mahals ,102546,1338850
gujarat,2019,q3,narmada ,25267,363436
gujarat,2019,q3,gir somnath ,88366,860095
gujarat,2019,q3,valsad ,266134,3902867
gujarat,2019,q3,mahisagar ,40679,466958
gujarat,2019,q3,sabar kantha ,138237,2021301
gujarat,2019,q3,tapi ,51028,646547
gujarat,2019,q3,vadodara ,637678,9548665
gujarat,2019,q3,banas kantha ,301373,4487309
gujarat,2019,q3,amreli ,101453,1176949
gujarat,2019,q3,ahmadabad ,1848860,35854721
gujarat,2019,q3,dohad ,59460,737968
gujarat,2019,q3,navsari ,118324,1417853
gujarat,2019,q3,patan ,128573,2225161
gujarat,2019,q3,kachchh ,285519,4167209
gujarat,2019,q3,surendranagar ,122518,1455000
gujarat,2019,q3,morbi ,101337,1215668
gujarat,2019,q4,anand ,252401,3905511
gujarat,2019,q4,jamnagar ,171337,2227178
gujarat,2019,q4,devbhumi dwarka ,55209,621177
gujarat,2019,q4,rajkot ,426178,4545689
gujarat,2019,q4,aravallis ,83136,1295090
gujarat,2019,q4,chhotaudepur ,31338,429297
gujarat,2019,q4,botad ,80499,1181335
gujarat,2019,q4,bharuch ,350619,5971371
gujarat,2019,q4,bhavnagar ,286520,4080547
gujarat,2019,q4,junagadh ,117357,1216157
gujarat,2019,q4,mahesana ,316985,5363608
gujarat,2019,q4,the dangs ,9594,151581
gujarat,2019,q4,kheda ,182669,2664051
gujarat,2019,q4,surat ,1624077,23613804
gujarat,2019,q4,porbandar ,40962,385502
gujarat,2019,q4,gandhinagar ,408526,8201437
gujarat,2019,q4,panch mahals ,115707,1726942
gujarat,2019,q4,narmada ,28910,492480
gujarat,2019,q4,gir somnath ,98982,1160727
gujarat,2019,q4,valsad ,296977,4849239
gujarat,2019,q4,mahisagar ,47237,629528
gujarat,2019,q4,sabar kantha ,155618,2589322
gujarat,2019,q4,tapi ,58115,863661
gujarat,2019,q4,vadodara ,700817,11292180
gujarat,2019,q4,banas kantha ,339582,5546860
gujarat,2019,q4,amreli ,114242,1576597
gujarat,2019,q4,ahmadabad ,2015947,37991904
gujarat,2019,q4,dohad ,69618,957179
gujarat,2019,q4,navsari ,131460,1723534
gujarat,2019,q4,patan ,144779,2497573
gujarat,2019,q4,kachchh ,314732,4871076
gujarat,2019,q4,surendranagar ,138218,1846653
gujarat,2019,q4,morbi ,115451,1504967
gujarat,2020,q1,anand ,277835,4127652
gujarat,2020,q1,jamnagar ,188224,2298804
gujarat,2020,q1,devbhumi dwarka ,61293,730723
gujarat,2020,q1,rajkot ,469636,5039899
gujarat,2020,q1,aravallis ,94716,1602742
gujarat,2020,q1,chhotaudepur ,36116,529547
gujarat,2020,q1,botad ,88241,1198952
gujarat,2020,q1,bharuch ,384819,6765391
gujarat,2020,q1,bhavnagar ,315412,4262838
gujarat,2020,q1,junagadh ,130231,1358193
gujarat,2020,q1,mahesana ,349897,6028256
gujarat,2020,q1,the dangs ,10877,181854
gujarat,2020,q1,kheda ,204548,3047323
gujarat,2020,q1,surat ,1772703,27362139
gujarat,2020,q1,porbandar ,45383,444447
gujarat,2020,q1,gandhinagar ,445290,8879457
gujarat,2020,q1,panch mahals ,129831,1963840
gujarat,2020,q1,narmada ,33074,595463
gujarat,2020,q1,gir somnath ,110211,1337958
gujarat,2020,q1,valsad ,330053,5604622
gujarat,2020,q1,mahisagar ,54880,782289
gujarat,2020,q1,sabar kantha ,174426,3030789
gujarat,2020,q1,tapi ,65634,1036092
gujarat,2020,q1,vadodara ,763969,12483845
gujarat,2020,q1,banas kantha ,386212,7051669
gujarat,2020,q1,amreli ,126423,1611436
gujarat,2020,q1,ahmadabad ,2185983,40521157
gujarat,2020,q1,dohad ,81529,1236284
gujarat,2020,q1,navsari ,146018,1993140
gujarat,2020,q1,patan ,164027,2890050
gujarat,2020,q1,kachchh ,347270,5714637
gujarat,2020,q1,surendranagar ,154610,2101503
gujarat,2020,q1,morbi ,130472,1792131
gujarat,2020,q2,anand ,307408,3806180
gujarat,2020,q2,jamnagar ,208647,2264637
gujarat,2020,q2,devbhumi dwarka ,69591,833260
gujarat,2020,q2,rajkot ,522650,4850731
gujarat,2020,q2,aravallis ,109491,2026596
gujarat,2020,q2,chhotaudepur ,43696,767414
gujarat,2020,q2,botad ,100129,1724159
gujarat,2020,q2,bharuch ,423017,6655417
gujarat,2020,q2,bhavnagar ,354301,5050744
gujarat,2020,q2,junagadh ,147012,1678274
gujarat,2020,q2,mahesana ,389562,6476731
gujarat,2020,q2,the dangs ,12754,242151
gujarat,2020,q2,kheda ,232123,3424229
gujarat,2020,q2,surat ,1935894,21659619
gujarat,2020,q2,porbandar ,50733,518063
gujarat,2020,q2,gandhinagar ,488351,7343038
gujarat,2020,q2,panch mahals ,148675,2136842
gujarat,2020,q2,narmada ,39531,762775
gujarat,2020,q2,gir somnath ,125777,1902233
gujarat,2020,q2,valsad ,372771,5991227
gujarat,2020,q2,mahisagar ,64428,1138847
gujarat,2020,q2,sabar kantha ,196035,3368537
gujarat,2020,q2,tapi ,76018,1298227
gujarat,2020,q2,vadodara ,830759,10076172
gujarat,2020,q2,banas kantha ,446603,8305317
gujarat,2020,q2,amreli ,145486,2447389
gujarat,2020,q2,ahmadabad ,2384154,31306891
gujarat,2020,q2,dohad ,102250,1808011
gujarat,2020,q2,navsari ,166398,2282454
gujarat,2020,q2,patan ,185703,3289294
gujarat,2020,q2,kachchh ,385480,5599740
gujarat,2020,q2,surendranagar ,176758,2588128
gujarat,2020,q2,morbi ,150472,1641032
gujarat,2020,q3,anand ,336799,4331672
gujarat,2020,q3,jamnagar ,227798,2485735
gujarat,2020,q3,devbhumi dwarka ,76991,860629
gujarat,2020,q3,rajkot ,573062,5528685
gujarat,2020,q3,aravallis ,122687,2133497
gujarat,2020,q3,chhotaudepur ,49929,741433
gujarat,2020,q3,botad ,109438,1607234
gujarat,2020,q3,bharuch ,462292,8024617
gujarat,2020,q3,bhavnagar ,387781,5290196
gujarat,2020,q3,junagadh ,163177,1718468
gujarat,2020,q3,mahesana ,427950,7432916
gujarat,2020,q3,the dangs ,14501,254123
gujarat,2020,q3,kheda ,256968,3629599
gujarat,2020,q3,surat ,2092712,23450291
gujarat,2020,q3,porbandar ,56130,556557
gujarat,2020,q3,gandhinagar ,529771,9721563
gujarat,2020,q3,panch mahals ,165251,2379253
gujarat,2020,q3,narmada ,44654,787689
gujarat,2020,q3,gir somnath ,139141,1786233
gujarat,2020,q3,valsad ,410740,6542204
gujarat,2020,q3,mahisagar ,73191,1039369
gujarat,2020,q3,sabar kantha ,218309,4022650
gujarat,2020,q3,tapi ,84921,1370436
gujarat,2020,q3,vadodara ,901492,13501217
gujarat,2020,q3,banas kantha ,501471,9413818
gujarat,2020,q3,amreli ,161288,2326604
gujarat,2020,q3,ahmadabad ,2580178,43984650
gujarat,2020,q3,dohad ,118431,1832118
gujarat,2020,q3,navsari ,183779,2416323
gujarat,2020,q3,patan ,206708,3658324
gujarat,2020,q3,kachchh ,423729,6675502
gujarat,2020,q3,surendranagar ,197594,2754011
gujarat,2020,q3,morbi ,168984,2144856
gujarat,2020,q4,anand ,367561,5362999
gujarat,2020,q4,jamnagar ,248187,2953949
gujarat,2020,q4,devbhumi dwarka ,84750,1018943
gujarat,2020,q4,rajkot ,627654,6696956
gujarat,2020,q4,aravallis ,135616,2560222
gujarat,2020,q4,chhotaudepur ,56282,902789
gujarat,2020,q4,botad ,117629,1521917
gujarat,2020,q4,bharuch ,508005,10786740
gujarat,2020,q4,bhavnagar ,419697,5661522
gujarat,2020,q4,junagadh ,178595,1940195
gujarat,2020,q4,mahesana ,464932,8801141
gujarat,2020,q4,the dangs ,16317,322911
gujarat,2020,q4,kheda ,282429,4361153
gujarat,2020,q4,surat ,2278232,34575532
gujarat,2020,q4,porbandar ,62166,676620
gujarat,2020,q4,gandhinagar ,572461,11718890
gujarat,2020,q4,panch mahals ,182696,2927538
gujarat,2020,q4,narmada ,50130,992643
gujarat,2020,q4,gir somnath ,152104,1987260
gujarat,2020,q4,valsad ,452628,8644503
gujarat,2020,q4,mahisagar ,81588,1232668
gujarat,2020,q4,sabar kantha ,240357,4888877
gujarat,2020,q4,tapi ,94476,1765259
gujarat,2020,q4,vadodara ,980658,17540053
gujarat,2020,q4,banas kantha ,551645,10634353
gujarat,2020,q4,amreli ,176011,2282316
gujarat,2020,q4,ahmadabad ,2787991,54175819
gujarat,2020,q4,dohad ,132954,2063724
gujarat,2020,q4,navsari ,201412,3007453
gujarat,2020,q4,patan ,227441,4369785
gujarat,2020,q4,kachchh ,466855,8257809
gujarat,2020,q4,surendranagar ,216954,3173754
gujarat,2020,q4,morbi ,188790,2691060
gujarat,2021,q1,anand ,395164,5855859
gujarat,2021,q1,jamnagar ,267315,3413685
gujarat,2021,q1,devbhumi dwarka ,91653,1125352
gujarat,2021,q1,rajkot ,677301,7803138
gujarat,2021,q1,aravallis ,146811,2774336
gujarat,2021,q1,chhotaudepur ,61097,970270
gujarat,2021,q1,botad ,126302,1642524
gujarat,2021,q1,bharuch ,548541,12399575
gujarat,2021,q1,bhavnagar ,450462,5750612
gujarat,2021,q1,junagadh ,192500,2001820
gujarat,2021,q1,mahesana ,500511,9595361
gujarat,2021,q1,the dangs ,17658,350858
gujarat,2021,q1,kheda ,304909,4828751
gujarat,2021,q1,surat ,2458596,41476549
gujarat,2021,q1,porbandar ,67063,725183
gujarat,2021,q1,gandhinagar ,615315,13654781
gujarat,2021,q1,panch mahals ,197602,3236700
gujarat,2021,q1,narmada ,54427,1070694
gujarat,2021,q1,gir somnath ,163763,2007742
gujarat,2021,q1,valsad ,489062,10057529
gujarat,2021,q1,mahisagar ,88343,1262035
gujarat,2021,q1,sabar kantha ,259578,5343748
gujarat,2021,q1,tapi ,102144,1963282
gujarat,2021,q1,vadodara ,1053954,20042908
gujarat,2021,q1,banas kantha ,598384,12443664
gujarat,2021,q1,amreli ,189252,2198433
gujarat,2021,q1,ahmadabad ,2999575,63813424
gujarat,2021,q1,dohad ,144445,2338472
gujarat,2021,q1,navsari ,216841,3189672
gujarat,2021,q1,patan ,246083,4877445
gujarat,2021,q1,kachchh ,505517,9800171
gujarat,2021,q1,surendranagar ,234429,3456434
gujarat,2021,q1,morbi ,205529,3261867
gujarat,2021,q2,anand ,422965,5154924
gujarat,2021,q2,jamnagar ,287113,5057707
gujarat,2021,q2,devbhumi dwarka ,98957,3134118
gujarat,2021,q2,rajkot ,726817,9593985
gujarat,2021,q2,aravallis ,158083,5332899
gujarat,2021,q2,chhotaudepur ,66155,3188155
gujarat,2021,q2,botad ,135845,3457428
gujarat,2021,q2,bharuch ,588777,12729351
gujarat,2021,q2,bhavnagar ,483224,7322593
gujarat,2021,q2,junagadh ,207118,4070018
gujarat,2021,q2,mahesana ,536645,9759520
gujarat,2021,q2,the dangs ,19033,1976849
gujarat,2021,q2,kheda ,327251,5529938
gujarat,2021,q2,surat ,2633443,29247704
gujarat,2021,q2,porbandar ,72172,1437404
gujarat,2021,q2,gandhinagar ,658428,9936713
gujarat,2021,q2,panch mahals ,212616,4678402
gujarat,2021,q2,narmada ,58790,3238851
gujarat,2021,q2,gir somnath ,176061,3419888
gujarat,2021,q2,valsad ,524614,9184319
gujarat,2021,q2,mahisagar ,95143,3203297
gujarat,2021,q2,sabar kantha ,278539,7088156
gujarat,2021,q2,tapi ,109719,4093925
gujarat,2021,q2,vadodara ,1127636,15605412
gujarat,2021,q2,banas kantha ,645073,18355543
gujarat,2021,q2,amreli ,204136,5600950
gujarat,2021,q2,ahmadabad ,3209841,43943326
gujarat,2021,q2,dohad ,155988,5021344
gujarat,2021,q2,navsari ,232448,4010253
gujarat,2021,q2,patan ,265040,6916848
gujarat,2021,q2,kachchh ,543585,17784778
gujarat,2021,q2,surendranagar ,253097,8057144
gujarat,2021,q2,morbi ,221629,5300801
gujarat,2021,q3,anand ,454516,6900160
gujarat,2021,q3,jamnagar ,309842,6879580
gujarat,2021,q3,devbhumi dwarka ,107517,4310397
gujarat,2021,q3,rajkot ,782611,13876245
gujarat,2021,q3,aravallis ,171101,6762291
gujarat,2021,q3,chhotaudepur ,72071,3853239
gujarat,2021,q3,botad ,146842,4926482
gujarat,2021,q3,bharuch ,634589,16949930
gujarat,2021,q3,bhavnagar ,520764,9381379
gujarat,2021,q3,junagadh ,223916,5211050
gujarat,2021,q3,mahesana ,578072,12920050
gujarat,2021,q3,the dangs ,20709,2684008
gujarat,2021,q3,kheda ,352948,7212127
gujarat,2021,q3,surat ,2830392,40635199
gujarat,2021,q3,porbandar ,78063,1911079
gujarat,2021,q3,gandhinagar ,706654,13323374
gujarat,2021,q3,panch mahals ,229915,6133463
gujarat,2021,q3,narmada ,63821,4425170
gujarat,2021,q3,gir somnath ,190336,4151926
gujarat,2021,q3,valsad ,565423,11974387
gujarat,2021,q3,mahisagar ,103140,3964068
gujarat,2021,q3,sabar kantha ,300258,9248561
gujarat,2021,q3,tapi ,118730,5066590
gujarat,2021,q3,vadodara ,1210266,20471153
gujarat,2021,q3,banas kantha ,698841,25209534
gujarat,2021,q3,amreli ,221334,7968878
gujarat,2021,q3,ahmadabad ,3445024,59071276
gujarat,2021,q3,dohad ,169037,6295402
gujarat,2021,q3,navsari ,250233,5157919
gujarat,2021,q3,patan ,287021,9346449
gujarat,2021,q3,kachchh ,587589,25294185
gujarat,2021,q3,surendranagar ,274891,10995970
gujarat,2021,q3,morbi ,240295,7475630
gujarat,2021,q4,anand ,485306,9981987
gujarat,2021,q4,jamnagar ,331942,6896774
gujarat,2021,q4,devbhumi dwarka ,115900,2359435
gujarat,2021,q4,rajkot ,837869,15665197
gujarat,2021,q4,aravallis ,183617,5917538
gujarat,2021,q4,chhotaudepur ,77777,1850678
gujarat,2021,q4,botad ,157462,4378199
gujarat,2021,q4,bharuch ,679705,23721158
gujarat,2021,q4,bhavnagar ,558013,10583117
gujarat,2021,q4,junagadh ,240022,3983195
gujarat,2021,q4,mahesana ,618376,18408357
gujarat,2021,q4,the dangs ,22325,682005
gujarat,2021,q4,kheda ,377827,8810443
gujarat,2021,q4,surat ,3026960,70043416
gujarat,2021,q4,porbandar ,83713,1326247
gujarat,2021,q4,gandhinagar ,754369,23172671
gujarat,2021,q4,panch mahals ,246694,6699089
gujarat,2021,q4,narmada ,68577,2219237
gujarat,2021,q4,gir somnath ,204170,4304710
gujarat,2021,q4,valsad ,605655,20362236
gujarat,2021,q4,mahisagar ,110939,2564905
gujarat,2021,q4,sabar kantha ,321717,10478837
gujarat,2021,q4,tapi ,127186,3764085
gujarat,2021,q4,vadodara ,1292097,33004408
gujarat,2021,q4,banas kantha ,751116,29341685
gujarat,2021,q4,amreli ,237874,5251219
gujarat,2021,q4,ahmadabad ,3679243,106054208
gujarat,2021,q4,dohad ,181787,5398314
gujarat,2021,q4,navsari ,267352,5803020
gujarat,2021,q4,patan ,308499,9755228
gujarat,2021,q4,kachchh ,630878,20539880
gujarat,2021,q4,surendranagar ,295801,7294918
gujarat,2021,q4,morbi ,258433,7229813
gujarat,2022,q1,anand ,514400,7167547
gujarat,2022,q1,jamnagar ,352844,11272088
gujarat,2022,q1,devbhumi dwarka ,123599,10163939
gujarat,2022,q1,rajkot ,889499,21835586
gujarat,2022,q1,aravallis ,195778,13826407
gujarat,2022,q1,chhotaudepur ,83102,9593557
gujarat,2022,q1,botad ,167646,11054773
gujarat,2022,q1,bharuch ,722367,22613416
gujarat,2022,q1,bhavnagar ,593259,14665634
gujarat,2022,q1,junagadh ,255421,10584411
gujarat,2022,q1,mahesana ,656908,15122677
gujarat,2022,q1,the dangs ,23744,5058807
gujarat,2022,q1,kheda ,401982,10309975
gujarat,2022,q1,surat ,3210535,25388620
gujarat,2022,q1,porbandar ,89084,3467401
gujarat,2022,q1,gandhinagar ,799301,9240181
gujarat,2022,q1,panch mahals ,263066,11638061
gujarat,2022,q1,narmada ,73152,10102922
gujarat,2022,q1,gir somnath ,217816,7182103
gujarat,2022,q1,valsad ,643742,11625495
gujarat,2022,q1,mahisagar ,118430,8605093
gujarat,2022,q1,sabar kantha ,342020,15498082
gujarat,2022,q1,tapi ,135297,8491029
gujarat,2022,q1,vadodara ,1368210,17275828
gujarat,2022,q1,banas kantha ,802470,50103535
gujarat,2022,q1,amreli ,253714,21192598
gujarat,2022,q1,ahmadabad ,3897869,37428068
gujarat,2022,q1,dohad ,194298,13091132
gujarat,2022,q1,navsari ,283795,7740515
gujarat,2022,q1,patan ,329312,17459087
gujarat,2022,q1,kachchh ,671465,46433002
gujarat,2022,q1,surendranagar ,315677,22854956
gujarat,2022,q1,morbi ,275512,13690414
gujarat,2022,q2,anand ,541890,7236033
gujarat,2022,q2,jamnagar ,372354,12188995
gujarat,2022,q2,devbhumi dwarka ,130591,13208562
gujarat,2022,q2,rajkot ,937863,24500393
gujarat,2022,q2,aravallis ,206898,17033575
gujarat,2022,q2,chhotaudepur ,87903,11318925
gujarat,2022,q2,botad ,177233,13628450
gujarat,2022,q2,bharuch ,762752,24641932
gujarat,2022,q2,bhavnagar ,626197,18525992
gujarat,2022,q2,junagadh ,269699,12317381
gujarat,2022,q2,mahesana ,692794,17872342
gujarat,2022,q2,the dangs ,25026,6868251
gujarat,2022,q2,kheda ,424243,11926637
gujarat,2022,q2,surat ,3385398,25782369
gujarat,2022,q2,porbandar ,93938,4290977
gujarat,2022,q2,gandhinagar ,841732,8826550
gujarat,2022,q2,panch mahals ,277783,13730984
gujarat,2022,q2,narmada ,77313,12964941
gujarat,2022,q2,gir somnath ,230290,9190564
gujarat,2022,q2,valsad ,679340,13855143
gujarat,2022,q2,mahisagar ,125105,10788262
gujarat,2022,q2,sabar kantha ,360675,18555269
gujarat,2022,q2,tapi ,142824,10380992
gujarat,2022,q2,vadodara ,1440949,19565706
gujarat,2022,q2,banas kantha ,849884,61411670
gujarat,2022,q2,amreli ,268232,28086720
gujarat,2022,q2,ahmadabad ,4105172,37385392
gujarat,2022,q2,dohad ,205476,16850083
gujarat,2022,q2,navsari ,299199,10087059
gujarat,2022,q2,patan ,348256,20058579
gujarat,2022,q2,kachchh ,709339,53661492
gujarat,2022,q2,surendranagar ,333698,26953553
gujarat,2022,q2,morbi ,291550,16249663
gujarat,2022,q3,anand ,570211,7663778
gujarat,2022,q3,jamnagar ,391677,15828687
gujarat,2022,q3,devbhumi dwarka ,136943,15945131
gujarat,2022,q3,rajkot ,986904,31404029
gujarat,2022,q3,aravallis ,217755,19551310
gujarat,2022,q3,chhotaudepur ,92089,13788338
gujarat,2022,q3,botad ,186625,15729417
gujarat,2022,q3,bharuch ,803845,24985089
gujarat,2022,q3,bhavnagar ,659228,22529367
gujarat,2022,q3,junagadh ,283145,13570972
gujarat,2022,q3,mahesana ,729723,21478805
gujarat,2022,q3,the dangs ,26180,8364976
gujarat,2022,q3,kheda ,446779,13172712
